-1.5873251195799751, -2.2472767822351183, -2.412928007632777, 6.506907032083554
1.241093359120537, -2.309552545565125, 1.1487451092264696, 3.7755855146784842
2.481315315655876, 1.2988748030993502, 0.5505380360076368, 5.356987970396322
2.9759590410836747, -1.804670286096692, -2.770172744830375, 2.1559480988665936
2.49120794290151, -1.8448755732266, -2.8012798677170445, 1.9656956538884511
0.29605425748249026, 0.004925287491014618, 0.07688775576435081, 1.3626969501032846
1.3985437996170642, 1.2855526763002363, -1.4303141306753542, 4.074048301726348
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
-0.9685483078045144, -1.9123881737449846, -2.085039434103261, 7.0223245768131335
1.4283592748409286, -1.6459599722276321, -0.0012633467108331756, 4.291003059408064
1.6665916257582045, 0.3722030087373656, -0.04772393173893728, 5.872405515125902
2.33633450851414, -1.488879517917865, -1.976068622166589, 2.579326796323034
2.4639392712196666, -1.6689269934206359, -2.250161795036607, 2.4811131986180306
1.0703257905899122, 0.3382354234502388, -0.4528498328868014, 1.8781144948328583
1.4703099043894639, 0.3313199183972576, -0.5520313066200834, 4.589465846455928
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.5496875671056144, -1.364022284535373, -1.0618834940752548, 7.5193343520880855
1.6685056256986912, -0.8880514062408656, -0.754111421260458, 4.788012834683016
1.669015731758068, -0.6033596799078615, -0.7854438218003863, 6.369415290400854
1.8213373563452624, -1.0218159697912337, -1.1965384518823996, 2.965889954870219
1.7379507909190925, -1.124569662517359, -1.3505979967613884, 2.9781229738929826
1.4907317947542107, -0.5850748600478157, -0.6345874849864673, 2.375124270107809
1.5876831333184607, -0.6123600916581587, -1.1244891379060726, 5.08647562173088
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
1.3283372246149208, -0.9784582789650949, -0.7536323509890892, 0.0
1.6325296753365055, -0.9723865359792443, -1.0633344800916325, 5.285022609957968
1.5924739468207352, -0.9725781100209806, -0.7907945884369195, 6.848017296221178
1.5302037163365942, -0.8672857662052419, -1.341822811722016, 3.462899730145171
1.2602443874582236, -1.1710816100542805, -0.8766485060276594, 3.4751327491679347
1.4691868878878906, -0.7333651096401947, -1.0096997573643587, 2.872134045382761
1.5725060009767808, -0.5066656208226245, -0.915151891730426, 5.583485397005832
1.2807044690040408, -0.913997275538821, -0.8495536709872632, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
1.4210872169583577, -0.9225745485360429, -1.0657000484460755, 0.3681553890925538
1.304486727638464, -0.7777866001415391, -0.9507951392020407, 5.708401307414409
